id,timestamp,participant_id,frame_name,camera_position,cva_angle,landmarks_count,analysis_time,ear_x,ear_y,ear_id,shoulder_x,shoulder_y,shoulder_id,elbow_x,elbow_y,elbow_id,wrist_x,wrist_y,wrist_id,hip_x,hip_y,hip_id,knee_x,knee_y,knee_id,ankle_x,ankle_y,ankle_id,heel_x,heel_y,heel_id,foot_index_x,foot_index_y,foot_index_id
,2025-07-08T10:20:17.040493,P1,frame_13,right,-10.47102536022237,9,2025-07-08T10:21:38.577536,0.4869037568569183,0.2815173864364624,8,0.5303836464881897,0.5020222663879395,12,0.5166935920715332,0.8267964124679565,14,0.4432699680328369,0.9199293255805968,16,0.5361073613166809,0.9816977381706238,24,0.3506141901016235,0.9642363786697388,26,0.394575834274292,1.3140413761138916,28,0.4124059081077575,1.3604193925857544,30,0.3645256161689758,1.4013296365737915,32
,2025-07-08T10:20:17.128878,P1,frame_14,right,-10.310046350343839,9,2025-07-08T10:21:38.577734,0.4822611212730407,0.2865931391716003,8,0.5220141410827637,0.5032309293746948,12,0.4920145869255066,0.7936983108520508,14,0.4433979094028473,0.9172411561012268,16,0.5227159261703491,0.9599149227142334,24,0.3595237731933594,0.9503979086875916,26,0.3851649165153503,1.247775316238403,28,0.4021205306053161,1.2960540056228638,30,0.3424514830112457,1.309948444366455,32
,2025-07-08T10:20:17.216297,P1,frame_15,right,-8.149882633474363,9,2025-07-08T10:21:38.577924,0.482402503490448,0.2861210703849792,8,0.5176899433135986,0.5032938122749329,12,0.4942995905876159,0.8122727870941162,14,0.4405547976493835,0.916420578956604,16,0.5261484980583191,0.9523140788078308,24,0.3359521627426147,0.9625256657600404,26,0.3811228275299072,1.266409397125244,28,0.4002187848091125,1.3132407665252686,30,0.341713398694992,1.3303927183151243,32
,2025-07-08T10:20:17.303942,P1,frame_16,right,-9.936468092382853,9,2025-07-08T10:21:38.578149,0.4806236624717712,0.2869417071342468,8,0.5260685682296753,0.5009114742279053,12,0.50846928358078,0.8090589046478271,14,0.4431236386299133,0.9128533005714417,16,0.5431479811668396,0.9770479202270508,24,0.3766685426235199,0.9737457036972046,26,0.4270372986793518,1.3897786140441897,28,0.444035917520523,1.440383791923523,30,0.4000808596611023,1.4763411283493042,32
,2025-07-08T10:20:17.390526,P1,frame_17,right,-11.222296550168352,9,2025-07-08T10:21:38.578349,0.4762965738773346,0.2910263538360595,8,0.523019552230835,0.4941433072090149,12,0.5050676465034485,0.809052586555481,14,0.4440200924873352,0.9121622443199158,16,0.536902129650116,0.9532232284545898,24,0.3967740535736084,0.9894348382949828,26,0.4246492385864258,1.2746665477752686,28,0.4427143037319183,1.3198031187057495,30,0.3920633494853973,1.3444136381149292,32
,2025-07-08T10:20:17.477714,P1,frame_18,right,-10.820144050586123,9,2025-07-08T10:21:38.578539,0.4747236371040344,0.2884469628334045,8,0.5178448557853699,0.490066796541214,12,0.4878142774105072,0.7808920741081238,14,0.4425467550754547,0.9098111391067504,16,0.5279010534286499,0.9501804709434508,24,0.3968648910522461,0.985199213027954,26,0.4163692891597748,1.232622146606445,28,0.4324875771999359,1.2758476734161377,30,0.3782523870468139,1.288594126701355,32
,2025-07-08T10:20:17.569237,P1,frame_19,right,-11.747613370108866,9,2025-07-08T10:21:38.578735,0.4662014842033386,0.2966299653053283,8,0.5121166706085205,0.4991997480392456,12,0.4878874719142914,0.7936035394668579,14,0.4383259415626526,0.9087315201759338,16,0.5203297138214111,0.9589372277259828,24,0.3415053784847259,0.9619271755218506,26,0.3936534523963928,1.3534444570541382,28,0.4122447371482849,1.4006564617156982,30,0.3656266927719116,1.445652723312378,32
,2025-07-08T10:20:17.656088,P1,frame_20,right,-15.266115777565773,9,2025-07-08T10:21:38.578925,0.4600835740566253,0.2942023873329162,8,0.5241274237632751,0.4985720217227936,12,0.5038174986839294,0.8320437669754028,14,0.426697313785553,0.9362488389015198,16,0.541827917098999,0.9737160801887512,24,0.3551123738288879,0.968998908996582,26,0.4038729667663574,1.354529619216919,28,0.4211636185646057,1.4085439443588257,30,0.3725778758525848,1.4428751468658447,32
,2025-07-08T10:20:17.742680,P1,frame_21,right,-13.832528870860415,9,2025-07-08T10:21:38.579130,0.4569505751132965,0.2983050346374511,8,0.5152272582054138,0.5000895261764526,12,0.4900082945823669,0.8137146234512329,14,0.4312954843044281,0.9323467016220092,16,0.5332754254341125,0.9540863037109376,24,0.3590096831321716,0.9674758315086364,26,0.4098433554172516,1.3118512630462646,28,0.4292748570442199,1.356173753738403,30,0.379554271697998,1.3937392234802246,32
,2025-07-08T10:20:17.828500,P1,frame_22,right,-17.507329552829333,9,2025-07-08T10:21:38.579321,0.4553536772727966,0.2990531921386719,8,0.521560549736023,0.4897204637527466,12,0.5001251101493835,0.8017855882644653,14,0.4412324428558349,0.9149110317230223,16,0.5349374413490295,0.95647794008255,24,0.3586077094078064,0.96125066280365,26,0.3939430117607116,1.3346036672592163,28,0.4079848229885101,1.3842196464538574,30,0.3642808794975281,1.4108037948608398,32
,2025-07-08T10:20:17.921419,P1,frame_23,right,-12.399179192151081,9,2025-07-08T10:21:38.579515,0.4476140141487121,0.3043995499610901,8,0.5039726495742798,0.5138956904411316,12,0.4882277846336365,0.825007438659668,14,0.4313612580299377,0.9287945032119752,16,0.5245828628540039,0.9578427672386168,24,0.3531293272972107,0.9787150621414183,26,0.4176684021949768,1.3763495683670044,28,0.434062659740448,1.42087721824646,30,0.3944222331047058,1.4633420705795288,32
,2025-07-08T10:20:18.007497,P1,frame_24,right,-10.80856027676171,9,2025-07-08T10:21:38.579703,0.447216272354126,0.3061156272888183,8,0.4958424568176269,0.5029733180999756,12,0.4845016002655029,0.8040502667427063,14,0.4346321225166321,0.925449788570404,16,0.5200269818305969,0.9544254541397096,24,0.3704210519790649,0.9608994126319884,26,0.4327360987663269,1.3237431049346924,28,0.4508779942989349,1.3693137168884275,30,0.4062860012054443,1.4079638719558716,32
,2025-07-08T10:20:18.091915,P1,frame_25,right,-13.038328705107773,9,2025-07-08T10:21:38.579927,0.444449245929718,0.3041316270828247,8,0.5022006034851074,0.5078700184822083,12,0.4872720837593078,0.8210470676422119,14,0.4307715892791748,0.9347926378250122,16,0.5240783095359802,0.9572016596794128,24,0.3731649219989776,0.9838696122169496,26,0.412297248840332,1.3579829931259155,28,0.4276522994041443,1.4038691520690918,30,0.3903693258762359,1.4401252269744873,32
,2025-07-08T10:20:18.177646,P1,frame_26,right,-15.114284256060529,9,2025-07-08T10:21:38.580135,0.444418728351593,0.3026954531669616,8,0.5060422420501709,0.5016674995422363,12,0.5044093728065491,0.821070671081543,14,0.4408131241798401,0.9225155115127563,16,0.5222335457801819,0.944503128528595,24,0.4081030488014221,1.0269993543624878,26,0.434039294719696,1.341475009918213,28,0.4489461779594421,1.391363263130188,30,0.4068499207496643,1.4189603328704834,32
,2025-07-08T10:20:18.265776,P1,frame_27,right,-19.642685656591283,9,2025-07-08T10:21:38.580294,0.4408020377159118,0.3137181997299194,8,0.5160802602767944,0.5047162771224976,12,0.5005940198898315,0.8409140110015869,14,0.430380642414093,0.9355741143226624,16,0.5303739309310913,0.9429235458374025,24,0.3365277051925659,0.9895804524421692,26,0.389167308807373,1.397624969482422,28,0.4057968258857727,1.4486660957336426,30,0.3554532825946808,1.4811711311340332,32
,2025-07-08T10:20:18.352327,P1,frame_28,right,-14.538724266383241,9,2025-07-08T10:21:38.580444,0.4401164054870605,0.3136565685272217,8,0.5014086961746216,0.5159412622451782,12,0.4843685030937195,0.8182543516159058,14,0.4342432618141174,0.9303295612335204,16,0.5191452503204346,0.9540926814079284,24,0.3992496728897095,1.0374482870101929,26,0.4203515648841858,1.3023529052734375,28,0.4351623654365539,1.345403075218201,30,0.3920723497867584,1.372304081916809,32
,2025-07-08T10:20:18.439991,P1,frame_29,right,-4.5484774659798575,9,2025-07-08T10:21:38.580592,0.4307560920715332,0.3174536228179931,8,0.473642885684967,0.4911077320575714,12,0.4971209466457367,0.7992717027664185,14,0.4344955086708069,0.924996852874756,16,0.5448973774909973,0.9250891804695128,24,0.411653995513916,1.0351243019104004,26,0.457550048828125,1.288956642150879,28,0.4766132235527038,1.3238986730575562,30,0.4328950941562652,1.3661428689956665,32
,2025-07-08T10:20:18.525729,P1,frame_30,right,-14.169720241895874,9,2025-07-08T10:21:38.580784,0.4224929809570312,0.3140327930450439,8,0.4897461831569671,0.4939989745616913,12,0.5032151937484741,0.8127248287200928,14,0.4373365938663482,0.9232739210128784,16,0.5392204523086548,0.9406338930130004,24,0.4078028202056885,1.0230960845947266,26,0.4434166550636291,1.397146463394165,28,0.4607387185096741,1.450810194015503,30,0.4163369536399841,1.4986265897750854,32
,2025-07-08T10:20:18.613781,P1,frame_31,right,-8.128928486971404,9,2025-07-08T10:21:38.580980,0.4291959404945373,0.3179410099983215,8,0.4791780114173889,0.4745831787586212,12,0.4952093958854675,0.7829837203025818,14,0.4351868629455566,0.9295489192008972,16,0.5478982329368591,0.8822599053382874,24,0.4426155686378479,0.9506350755691528,26,0.4769221246242523,1.149720311164856,28,0.4933795034885406,1.1823575496673584,30,0.4522734582424164,1.2051973342895508,32
,2025-07-08T10:20:18.701275,P1,frame_32,right,-8.415358110429622,9,2025-07-08T10:21:38.581201,0.4121924042701721,0.3220515251159668,8,0.4657289087772369,0.4926729798316955,12,0.4917337298393249,0.809229850769043,14,0.4365776181221008,0.9249670505523682,16,0.53291255235672,0.9166085720062256,24,0.4248000979423523,0.9901005029678344,26,0.4703131318092346,1.2329353094100952,28,0.4893104434013366,1.2694096565246582,30,0.4473928809165954,1.306502103805542,32
,2025-07-08T10:20:18.786715,P1,frame_33,right,-19.316416031803442,9,2025-07-08T10:21:38.581360,0.3986526727676391,0.3265653252601623,8,0.4809117317199707,0.48420250415802,12,0.5296815633773804,0.7872772216796875,14,0.469707578420639,0.898496150970459,16,0.539290726184845,0.8873172998428345,24,0.3953083157539367,0.913511335849762,26,0.4481893181800842,1.1857566833496094,28,0.4700511991977691,1.226917028427124,30,0.4179698824882507,1.2627073526382446,32
,2025-07-08T10:20:18.874419,P1,frame_34,right,-11.752006136784644,9,2025-07-08T10:21:38.581540,0.3873242139816284,0.3351853489875793,8,0.4493075311183929,0.4951140880584717,12,0.4388686120510101,0.7615125179290771,14,0.3686303496360779,0.9087518453598022,16,0.5119068622589111,0.8719093203544617,24,0.4015710353851318,0.9257256388664246,26,0.4383856654167175,1.1630849838256836,28,0.4592026770114898,1.204309105873108,30,0.4021503925323486,1.2170661687850952,32
,2025-07-08T10:20:18.962785,P1,frame_35,right,-12.288722080350823,9,2025-07-08T10:21:38.581739,0.3756240010261535,0.3256376385688782,8,0.44088014960289,0.4818334877490997,12,0.4405001699924469,0.7447052001953125,14,0.3764678835868835,0.8999032974243164,16,0.5124527215957642,0.8723515868186951,24,0.4111734330654144,0.9330254197120668,26,0.4324963688850403,1.1695992946624756,28,0.4501926302909851,1.212903618812561,30,0.3941250741481781,1.2177879810333252,32
,2025-07-08T10:20:19.049350,P1,frame_36,right,-13.006905228610549,9,2025-07-08T10:21:38.581931,0.3804432153701782,0.3073509931564331,8,0.4483267664909363,0.4782570600509643,12,0.450760543346405,0.7567672729492188,14,0.3819981813430786,0.8895156979560852,16,0.5119345188140869,0.8960826396942139,24,0.41121906042099,1.040174961090088,26,0.450889527797699,1.3324986696243286,28,0.4665223658084869,1.378832459449768,30,0.428654134273529,1.3953852653503418,32
,2025-07-08T10:20:19.137444,P1,frame_37,right,-14.045741607457927,9,2025-07-08T10:21:38.582139,0.3781643509864807,0.311778724193573,8,0.445512443780899,0.4770706593990326,12,0.4436948895454407,0.7570839524269104,14,0.3747080564498901,0.9017840623855592,16,0.5055602788925171,0.897795557975769,24,0.4119749665260315,1.0213960409164429,26,0.4529847204685211,1.3082270622253418,28,0.4675913453102112,1.3521113395690918,30,0.4356029629707336,1.372802495956421,32
,2025-07-08T10:20:19.223808,P1,frame_38,right,-14.317857822249891,9,2025-07-08T10:21:38.582328,0.376800537109375,0.3144965767860412,8,0.4471732079982757,0.4747413694858551,12,0.4741815030574798,0.690711259841919,14,0.4224939346313476,0.7223323583602905,16,0.5123069286346436,0.8685588240623474,24,0.4278115332126617,1.000969409942627,26,0.4490337371826172,1.280134201049805,28,0.4606725573539734,1.3266171216964722,30,0.4275848269462585,1.3320194482803345,32
,2025-07-08T10:20:19.309676,P1,frame_39,right,-13.956389068016023,9,2025-07-08T10:21:38.582523,0.3683097660541534,0.3222859501838684,8,0.4349268078804016,0.4766158759593963,12,0.4386025071144104,0.7476136684417725,14,0.3782962560653686,0.8814842104911804,16,0.5015905499458313,0.8796822428703308,24,0.4225753843784332,1.074136734008789,26,0.4492184519767761,1.3459266424179075,28,0.4640857577323913,1.3899704217910769,30,0.4194706082344055,1.4053702354431152,32
,2025-07-08T10:20:19.396171,P1,frame_40,right,-16.830629347165825,9,2025-07-08T10:21:38.582711,0.3617963790893554,0.3315902352333069,8,0.4314638972282409,0.4704301059246063,12,0.4585660099983215,0.6813404560089111,14,0.4141671657562256,0.73652583360672,16,0.4965322911739349,0.8465058207511902,24,0.4369984567165375,1.0360057353973389,26,0.4692751467227936,1.2944490909576416,28,0.4832258820533752,1.334974765777588,30,0.449511706829071,1.3573355674743652,32
,2025-07-08T10:20:19.483602,P1,frame_41,right,-14.09182428046094,9,2025-07-08T10:21:38.582911,0.3495529890060425,0.3399326205253601,8,0.4191516041755676,0.4744548499584198,12,0.4332478642463684,0.7151614427566528,14,0.3864302039146423,0.8268834352493286,16,0.5085408091545105,0.8536574244499207,24,0.4264656603336334,0.9934185743331908,26,0.4613350033760071,1.2616482973098757,28,0.4776330888271332,1.3049718141555786,30,0.4376709461212158,1.3197687864303589,32
,2025-07-08T10:20:19.577208,P1,frame_42,right,-18.17254144164204,9,2025-07-08T10:21:38.583147,0.3434073328971863,0.357386827468872,8,0.4182560443878174,0.4782291948795318,12,0.452470600605011,0.6713976263999939,14,0.4066545069217682,0.7168759703636169,16,0.5048101544380188,0.8359689712524414,24,0.4278872609138489,0.9301884770393372,26,0.4601565897464752,1.1720590591430664,28,0.4760120809078216,1.212175369262695,30,0.4348293840885162,1.2273657321929932,32
,2025-07-08T10:20:19.665635,P1,frame_43,right,-23.42055815977892,9,2025-07-08T10:21:38.583343,0.3277124166488647,0.3682860136032104,8,0.4168190360069275,0.4846521019935608,12,0.4633651375770569,0.6836824417114258,14,0.412205159664154,0.7289739847183228,16,0.507975161075592,0.8496538996696472,24,0.4309224188327789,0.9901605248451232,26,0.4709383845329284,1.2618361711502075,28,0.4871737062931061,1.3057544231414795,30,0.4459029138088226,1.3141475915908811,32
,2025-07-08T10:20:19.750949,P1,frame_44,right,-24.565219252891666,9,2025-07-08T10:21:38.583540,0.3231058120727539,0.371792733669281,8,0.4179309010505676,0.4975216388702392,12,0.4353874325752258,0.746705949306488,14,0.3783356547355652,0.8716766238212585,16,0.5002020001411438,0.8698993921279907,24,0.4134843945503235,0.9422995448112488,26,0.4439433217048645,1.182533621788025,28,0.4611863195896148,1.223035454750061,30,0.4114137589931488,1.2366533279418943,32
,2025-07-08T10:20:19.836867,P1,frame_45,right,-22.670232730653822,9,2025-07-08T10:21:38.583730,0.3228015303611755,0.3703227043151855,8,0.4115367829799652,0.4912583231925964,12,0.4525652527809143,0.6880197525024414,14,0.3983703851699829,0.7483981847763062,16,0.5018291473388672,0.8645181655883789,24,0.4229685664176941,0.9933749437332152,26,0.4607362151145935,1.2754580974578855,28,0.4767703413963318,1.3208011388778689,30,0.4352455139160156,1.334460973739624,32
,2025-07-08T10:20:19.925081,P1,frame_46,right,-20.549776496816634,9,2025-07-08T10:21:38.583927,0.3179697692394256,0.3703112602233886,8,0.4064608514308929,0.4982110857963562,12,0.4584270417690277,0.7006796002388,14,0.4025810360908508,0.74632728099823,16,0.502526044845581,0.8798525333404541,24,0.4253652691841125,0.9961668252944946,26,0.4743309020996094,1.2932299375534058,28,0.4916161894798279,1.3398282527923584,30,0.4525747299194336,1.356735110282898,32
,2025-07-08T10:20:20.016746,P1,frame_47,right,-21.927155034181737,9,2025-07-08T10:21:38.584131,0.3173158764839172,0.3709135353565216,8,0.4105634689331054,0.5056464672088623,12,0.4364185929298401,0.7748750448226929,14,0.3721616864204407,0.8788190484046936,16,0.5016914010047913,0.9080592393875122,24,0.4001784920692444,1.0235899686813354,26,0.4429709315299988,1.2942851781845093,28,0.4624561369419098,1.336683750152588,30,0.4117710590362549,1.3599568605422974,32
,2025-07-08T10:20:20.104402,P1,frame_48,right,-21.699922878570703,9,2025-07-08T10:21:38.584325,0.3188457190990448,0.3745209574699402,8,0.406062364578247,0.5084136128425598,12,0.4266160130500793,0.7797098159790039,14,0.3633500337600708,0.9078480005264282,16,0.4848302006721496,0.8997639417648315,24,0.3893987536430359,0.99458110332489,26,0.4326200485229492,1.281516671180725,28,0.4510584771633148,1.3249619007110596,30,0.4066277146339416,1.356630563735962,32
,2025-07-08T10:20:20.190683,P1,frame_49,right,-20.006045180599955,9,2025-07-08T10:21:38.584511,0.3250592350959778,0.3596099019050598,8,0.4112299978733063,0.5003519654273987,12,0.4363092482089996,0.7652810215950012,14,0.3743687868118286,0.8682005405426025,16,0.4933212399482727,0.904875636100769,24,0.412344753742218,1.04266095161438,26,0.4649013876914978,1.3308353424072266,28,0.4814062714576721,1.374199151992798,30,0.4486452043056488,1.397911548614502,32
,2025-07-08T10:20:20.275351,P1,frame_50,right,-15.07436704353168,9,2025-07-08T10:21:38.584670,0.343447744846344,0.3343663215637207,8,0.4159019589424133,0.4870724081993103,12,0.4308138489723205,0.7587330937385559,14,0.3634249866008758,0.8890376687049866,16,0.4866138100624084,0.8758469223976135,24,0.4057617783546448,0.9908359050750732,26,0.4530308246612549,1.2612218856811523,28,0.4704848229885101,1.301520824432373,30,0.4318036139011383,1.3296873569488523,32
