subject_id,frame_name,camera_position,landmark_id,landmark_name,x,y,z,visibility
P1,frame_02,,14,RIGHT_ELBOW,0.5003228783607483,0.8862462639808655,-0.5820831656455994,0.9970642924308777
P1,frame_02,,15,LEFT_WRIST,0.5960181355476379,0.8518785834312439,0.1681058555841446,0.2879907786846161
P1,frame_02,,16,RIGHT_WRIST,0.6170003414154053,0.9999188780784607,-0.5519828796386719,0.9939671754837036
P1,frame_02,,17,LEFT_PINKY,0.6200423836708069,0.8759886622428894,0.1751551330089569,0.31078293919563293
P1,frame_02,,18,RIGHT_PINKY,0.641850471496582,1.0346300601959229,-0.6281827092170715,0.9876528978347778
P1,frame_02,,19,LEFT_INDEX,0.6248064637184143,0.8691578507423401,0.10796205699443817,0.33343249559402466
P1,frame_02,,20,RIGHT_INDEX,0.6578404903411865,1.0132145881652832,-0.6035891175270081,0.9882184863090515
P1,frame_02,,21,LEFT_THUMB,0.6158173680305481,0.8660860061645508,0.14062580466270447,0.35464727878570557
P1,frame_02,,22,RIGHT_THUMB,0.6489794254302979,1.0004366636276245,-0.5430681705474854,0.9735127091407776
P1,frame_02,,23,LEFT_HIP,0.5402674078941345,0.9348970055580139,0.18404385447502136,0.994208812713623
P1,frame_02,,24,RIGHT_HIP,0.4926908016204834,0.9867240786552429,-0.1839156150817871,0.9976050853729248
P1,frame_02,,25,LEFT_KNEE,0.636964738368988,1.1736328601837158,0.4846559464931488,0.03691105917096138
P1,frame_02,,26,RIGHT_KNEE,0.6256775856018066,1.1970314979553223,-0.03272630646824837,0.6613568663597107
P1,frame_02,,27,LEFT_ANKLE,0.5885770916938782,1.4575824737548828,0.8184019327163696,0.029718704521656036
P1,frame_02,,28,RIGHT_ANKLE,0.5486375093460083,1.5617460012435913,0.31154993176460266,0.5075799822807312
P1,frame_02,,29,LEFT_HEEL,0.5735803842544556,1.5009887218475342,0.8469581604003906,0.09891342371702194
P1,frame_02,,30,RIGHT_HEEL,0.5198812484741211,1.6183764934539795,0.34548383951187134,0.4367060661315918
P1,frame_02,,31,LEFT_FOOT_INDEX,0.6039062738418579,1.5357152223587036,0.8047454953193665,0.03421018272638321
P1,frame_02,,32,RIGHT_FOOT_INDEX,0.6019542217254639,1.6449967622756958,0.28343936800956726,0.23552089929580688
P1,frame_03,,0,NOSE,0.5652364492416382,0.3353889584541321,-0.21640050411224365,0.9951651096343994
P1,frame_03,,1,LEFT_EYE_INNER,0.5547487139701843,0.29765212535858154,-0.19841615855693817,0.9828794598579407
P1,frame_03,,2,LEFT_EYE,0.5528901219367981,0.2966579794883728,-0.1988465040922165,0.9894764423370361
P1,frame_03,,3,LEFT_EYE_OUTER,0.5509381294250488,0.29558825492858887,-0.1989772915840149,0.9895151853561401
P1,frame_03,,4,RIGHT_EYE_INNER,0.5518851280212402,0.2979528307914734,-0.26058363914489746,0.989221453666687
P1,frame_03,,5,RIGHT_EYE,0.5484589338302612,0.2983124256134033,-0.26098138093948364,0.9947555065155029
P1,frame_03,,6,RIGHT_EYE_OUTER,0.5436609983444214,0.29899919033050537,-0.2613402307033539,0.9941937327384949
P1,frame_03,,7,LEFT_EAR,0.5163308382034302,0.3086543679237366,-0.09636017680168152,0.9976947903633118
P1,frame_03,,8,RIGHT_EAR,0.5121839046478271,0.3105405569076538,-0.3778493106365204,0.9959706664085388
P1,frame_03,,9,MOUTH_LEFT,0.5535434484481812,0.37662824988365173,-0.16850732266902924,0.9937036633491516
P1,frame_03,,10,MOUTH_RIGHT,0.5491427183151245,0.37758252024650574,-0.25237855315208435,0.9960619807243347
P1,frame_03,,11,LEFT_SHOULDER,0.5068604946136475,0.5120365619659424,0.09318432211875916,0.9999226331710815
P1,frame_03,,12,RIGHT_SHOULDER,0.4676458239555359,0.5476909875869751,-0.48496389389038086,0.9999052286148071
P1,frame_03,,13,LEFT_ELBOW,0.5285655856132507,0.7407084703445435,0.2431284636259079,0.6126894354820251
P1,frame_03,,14,RIGHT_ELBOW,0.5121174454689026,0.8637593388557434,-0.5066375732421875,0.9974071383476257
P1,frame_03,,15,LEFT_WRIST,0.5913823246955872,0.8595634698867798,0.1857318878173828,0.4630129635334015
P1,frame_03,,16,RIGHT_WRIST,0.6395191550254822,0.9892284870147705,-0.44099563360214233,0.9948234558105469
P1,frame_03,,17,LEFT_PINKY,0.6119216680526733,0.8879905939102173,0.19033527374267578,0.4794604778289795
P1,frame_03,,18,RIGHT_PINKY,0.6632508039474487,1.024910569190979,-0.5100440382957458,0.9903002977371216
P1,frame_03,,19,LEFT_INDEX,0.6155024766921997,0.8795854449272156,0.12669637799263,0.49828895926475525
P1,frame_03,,20,RIGHT_INDEX,0.6771804690361023,1.0094242095947266,-0.4855140745639801,0.9906326532363892
P1,frame_03,,21,LEFT_THUMB,0.6094494462013245,0.8750759363174438,0.15833288431167603,0.5286792516708374
P1,frame_03,,22,RIGHT_THUMB,0.6681821346282959,0.9968506097793579,-0.43110793828964233,0.9797887206077576
P1,frame_03,,23,LEFT_HIP,0.5271019339561462,0.9400149583816528,0.1907927542924881,0.9951949715614319
P1,frame_03,,24,RIGHT_HIP,0.4951903223991394,0.9858366847038269,-0.19073761999607086,0.9972997307777405
P1,frame_03,,25,LEFT_KNEE,0.6070343255996704,1.1486903429031372,0.48488956689834595,0.07812421023845673
P1,frame_03,,26,RIGHT_KNEE,0.6456513404846191,1.1454765796661377,-0.08513209223747253,0.8579281568527222
P1,frame_03,,27,LEFT_ANKLE,0.5692153573036194,1.4582796096801758,0.7493292689323425,0.07283486425876617
P1,frame_03,,28,RIGHT_ANKLE,0.5563676357269287,1.5159714221954346,0.18332915008068085,0.6699616312980652
P1,frame_03,,29,LEFT_HEEL,0.5549805164337158,1.50838303565979,0.7716297507286072,0.1922043114900589
P1,frame_03,,30,RIGHT_HEEL,0.5242989659309387,1.5718828439712524,0.2114402949810028,0.5645328164100647
P1,frame_03,,31,LEFT_FOOT_INDEX,0.593125581741333,1.5353052616119385,0.7575292587280273,0.06675287336111069
P1,frame_03,,32,RIGHT_FOOT_INDEX,0.6045264005661011,1.6105241775512695,0.18701130151748657,0.36405327916145325
P1,frame_04,,0,NOSE,0.5638443827629089,0.3272050619125366,-0.1622367799282074,0.9965384006500244
P1,frame_04,,1,LEFT_EYE_INNER,0.5539249181747437,0.2879508137702942,-0.1411057412624359,0.9907472133636475
P1,frame_04,,2,LEFT_EYE,0.5505111217498779,0.28669607639312744,-0.1414848268032074,0.9932413101196289
P1,frame_04,,3,LEFT_EYE_OUTER,0.5471731424331665,0.2855692505836487,-0.14157091081142426,0.9941385984420776
P1,frame_04,,4,RIGHT_EYE_INNER,0.551849901676178,0.28854185342788696,-0.2026437222957611,0.9941821694374084
P1,frame_04,,5,RIGHT_EYE,0.54771888256073,0.28830111026763916,-0.20306536555290222,0.9965862035751343
P1,frame_04,,6,RIGHT_EYE_OUTER,0.5432718396186829,0.28818613290786743,-0.2033473551273346,0.9968196153640747
P1,frame_04,,7,LEFT_EAR,0.5135387778282166,0.29755938053131104,-0.03162071108818054,0.9984172582626343
P1,frame_04,,8,RIGHT_EAR,0.511621356010437,0.29938286542892456,-0.30987581610679626,0.997602641582489
P1,frame_04,,9,MOUTH_LEFT,0.551923394203186,0.3672615885734558,-0.11252452433109283,0.9956486821174622
P1,frame_04,,10,MOUTH_RIGHT,0.5500932931900024,0.3673703074455261,-0.19543717801570892,0.9973493814468384
P1,frame_04,,11,LEFT_SHOULDER,0.5075882077217102,0.5128172039985657,0.1475982666015625,0.9998719692230225
P1,frame_04,,12,RIGHT_SHOULDER,0.4707687795162201,0.5400349497795105,-0.42778968811035156,0.9998891353607178
P1,frame_04,,13,LEFT_ELBOW,0.5405853986740112,0.7563679814338684,0.22641047835350037,0.3417908847332001
P1,frame_04,,14,RIGHT_ELBOW,0.5324012637138367,0.8525795936584473,-0.4549693167209625,0.9963751435279846
P1,frame_04,,15,LEFT_WRIST,0.6245594024658203,0.8800544142723083,0.08403212577104568,0.2113298922777176
P1,frame_04,,16,RIGHT_WRIST,0.6524351835250854,0.9539364576339722,-0.37729910016059875,0.9880785346031189
P1,frame_04,,17,LEFT_PINKY,0.6411170959472656,0.9242970943450928,0.07336606830358505,0.258775532245636
P1,frame_04,,18,RIGHT_PINKY,0.67518550157547,1.0003021955490112,-0.44100093841552734,0.977475643157959
P1,frame_04,,19,LEFT_INDEX,0.6532648205757141,0.9231400489807129,0.013974982313811779,0.27436837553977966
P1,frame_04,,20,RIGHT_INDEX,0.6841483116149902,0.983518660068512,-0.42058974504470825,0.9781768321990967
P1,frame_04,,21,LEFT_THUMB,0.6438031196594238,0.9058080911636353,0.055088240653276443,0.29865896701812744
P1,frame_04,,22,RIGHT_THUMB,0.6756693720817566,0.9672555923461914,-0.3683353066444397,0.9551401138305664
P1,frame_04,,23,LEFT_HIP,0.5387192368507385,0.9456977248191833,0.18718041479587555,0.9959347248077393
P1,frame_04,,24,RIGHT_HIP,0.5046588778495789,0.9852917790412903,-0.1872282326221466,0.9977717995643616
P1,frame_04,,25,LEFT_KNEE,0.6436792612075806,1.108506441116333,0.39400210976600647,0.0887339636683464
P1,frame_04,,26,RIGHT_KNEE,0.6590782403945923,1.1341346502304077,-0.13128922879695892,0.8360301852226257
P1,frame_04,,27,LEFT_ANKLE,0.596950888633728,1.4218254089355469,0.5951569676399231,0.054537996649742126
P1,frame_04,,28,RIGHT_ANKLE,0.5813174247741699,1.507359504699707,0.11540983617305756,0.5736429691314697
P1,frame_04,,29,LEFT_HEEL,0.5804820656776428,1.470674753189087,0.6108928918838501,0.13506954908370972
P1,frame_04,,30,RIGHT_HEEL,0.5499017238616943,1.569896936416626,0.14134052395820618,0.43134385347366333
P1,frame_04,,31,LEFT_FOOT_INDEX,0.6180911660194397,1.5018190145492554,0.5826607346534729,0.05694274231791496
P1,frame_04,,32,RIGHT_FOOT_INDEX,0.6379424333572388,1.5869433879852295,0.10591872036457062,0.3308224380016327
P1,frame_05,,0,NOSE,0.5639950037002563,0.32831817865371704,-0.19761675596237183,0.998050332069397
P1,frame_05,,1,LEFT_EYE_INNER,0.5544803738594055,0.2899496555328369,-0.18034720420837402,0.9949123859405518
P1,frame_05,,2,LEFT_EYE,0.551166832447052,0.2882607579231262,-0.18073239922523499,0.9962988495826721
P1,frame_05,,3,LEFT_EYE_OUTER,0.5478907823562622,0.2866031527519226,-0.1808389574289322,0.9969006776809692
P1,frame_05,,4,RIGHT_EYE_INNER,0.552198588848114,0.2909679412841797,-0.2376061975955963,0.9965130686759949
P1,frame_05,,5,RIGHT_EYE,0.547987163066864,0.2909926772117615,-0.23799869418144226,0.9978378415107727
P1,frame_05,,6,RIGHT_EYE_OUTER,0.5438055992126465,0.2910986542701721,-0.23826193809509277,0.9978728294372559
P1,frame_05,,7,LEFT_EAR,0.5150877237319946,0.29995304346084595,-0.08215585350990295,0.999255359172821
P1,frame_05,,8,RIGHT_EAR,0.5131624341011047,0.3031350374221802,-0.3414027988910675,0.9984369874000549
P1,frame_05,,9,MOUTH_LEFT,0.5526090860366821,0.36737197637557983,-0.1519140899181366,0.9978333115577698
P1,frame_05,,10,MOUTH_RIGHT,0.5496869087219238,0.3678871691226959,-0.22930216789245605,0.9984872341156006
P1,frame_05,,11,LEFT_SHOULDER,0.5062040090560913,0.5094262361526489,0.0875169038772583,0.9999297857284546
P1,frame_05,,12,RIGHT_SHOULDER,0.47374239563941956,0.541471004486084,-0.4456332325935364,0.9999151229858398
P1,frame_05,,13,LEFT_ELBOW,0.540494441986084,0.765954315662384,0.1736748069524765,0.45042043924331665
P1,frame_05,,14,RIGHT_ELBOW,0.5335016250610352,0.8515657186508179,-0.46262067556381226,0.9963234663009644
P1,frame_05,,15,LEFT_WRIST,0.6195876598358154,0.90605229139328,0.06652126461267471,0.1969575136899948
P1,frame_05,,16,RIGHT_WRIST,0.6418061852455139,0.9903532266616821,-0.3824950158596039,0.9766553640365601
P1,frame_05,,17,LEFT_PINKY,0.641716480255127,0.9539957046508789,0.05848580598831177,0.22471250593662262
P1,frame_05,,18,RIGHT_PINKY,0.6584730744361877,1.0332258939743042,-0.4431925415992737,0.956259548664093
P1,frame_05,,19,LEFT_INDEX,0.6489645838737488,0.949772834777832,-0.0007086843252182007,0.24108964204788208
P1,frame_05,,20,RIGHT_INDEX,0.6700378656387329,1.024775505065918,-0.42976894974708557,0.9586274027824402
P1,frame_05,,21,LEFT_THUMB,0.6401156783103943,0.9372431635856628,0.038801159709692,0.27268946170806885
P1,frame_05,,22,RIGHT_THUMB,0.6642953157424927,1.00619375705719,-0.376852810382843,0.9226120114326477
P1,frame_05,,23,LEFT_HIP,0.5378522276878357,0.9431148767471313,0.17860645055770874,0.9971686005592346
P1,frame_05,,24,RIGHT_HIP,0.508911669254303,0.9804021120071411,-0.17865820229053497,0.99843829870224
P1,frame_05,,25,LEFT_KNEE,0.6411652565002441,1.1254971027374268,0.446282297372818,0.09815358370542526
P1,frame_05,,26,RIGHT_KNEE,0.6484890580177307,1.1370644569396973,-0.05685163289308548,0.8733465671539307
P1,frame_05,,27,LEFT_ANKLE,0.6058892011642456,1.433472990989685,0.6638277769088745,0.08478761464357376
P1,frame_05,,28,RIGHT_ANKLE,0.5781999230384827,1.5059542655944824,0.19669175148010254,0.6616602540016174
P1,frame_05,,29,LEFT_HEEL,0.590384840965271,1.4848957061767578,0.6805046200752258,0.19425348937511444
P1,frame_05,,30,RIGHT_HEEL,0.5486869215965271,1.5630180835723877,0.2219713181257248,0.4763927757740021
P1,frame_05,,31,LEFT_FOOT_INDEX,0.6361768245697021,1.505213737487793,0.6442052721977234,0.08628123253583908
P1,frame_05,,32,RIGHT_FOOT_INDEX,0.6366365551948547,1.5950011014938354,0.177171528339386,0.39281779527664185
P1,frame_06,,0,NOSE,0.5587041974067688,0.3225587010383606,-0.14298881590366364,0.9991814494132996
P1,frame_06,,1,LEFT_EYE_INNER,0.5503838062286377,0.2849695682525635,-0.12660811841487885,0.9974958300590515
P1,frame_06,,2,LEFT_EYE,0.5480400323867798,0.283541202545166,-0.1269223988056183,0.9983226656913757
P1,frame_06,,3,LEFT_EYE_OUTER,0.5455321669578552,0.28192800283432007,-0.1270088255405426,0.9985259175300598
P1,frame_06,,4,RIGHT_EYE_INNER,0.5473880171775818,0.28649264574050903,-0.17983412742614746,0.9983445405960083
P1,frame_06,,5,RIGHT_EYE,0.5434252023696899,0.2873836159706116,-0.18019340932369232,0.999035120010376
P1,frame_06,,6,RIGHT_EYE_OUTER,0.5394785404205322,0.2880421280860901,-0.180387943983078,0.9989110231399536
P1,frame_06,,7,LEFT_EAR,0.5134763121604919,0.29668766260147095,-0.038192760199308395,0.9997108578681946
P1,frame_06,,8,RIGHT_EAR,0.5109474062919617,0.30291295051574707,-0.2789158523082733,0.999376118183136
P1,frame_06,,9,MOUTH_LEFT,0.5513477921485901,0.36027395725250244,-0.10181619971990585,0.9992365837097168
P1,frame_06,,10,MOUTH_RIGHT,0.5472353100776672,0.3616006076335907,-0.17367003858089447,0.9994872808456421
P1,frame_06,,11,LEFT_SHOULDER,0.504496157169342,0.5099226236343384,0.10352535545825958,0.9999725818634033
P1,frame_06,,12,RIGHT_SHOULDER,0.4795622229576111,0.5367299318313599,-0.3734484314918518,0.9999512434005737
P1,frame_06,,13,LEFT_ELBOW,0.539888322353363,0.7676613926887512,0.17672298848628998,0.6989887952804565
P1,frame_06,,14,RIGHT_ELBOW,0.5342680811882019,0.8436822891235352,-0.41511082649230957,0.9984319806098938
P1,frame_06,,15,LEFT_WRIST,0.6128771901130676,0.8845749497413635,0.08798667043447495,0.5458405613899231
P1,frame_06,,16,RIGHT_WRIST,0.641934871673584,0.9887028336524963,-0.37418028712272644,0.9937936067581177
P1,frame_06,,17,LEFT_PINKY,0.6288353204727173,0.9199205040931702,0.07989130169153214,0.5646906495094299
P1,frame_06,,18,RIGHT_PINKY,0.6620520353317261,1.0279017686843872,-0.4351211488246918,0.98853999376297
P1,frame_06,,19,LEFT_INDEX,0.6352300643920898,0.9197337031364441,0.025567183271050453,0.5918833613395691
P1,frame_06,,20,RIGHT_INDEX,0.6718741059303284,1.0252400636672974,-0.4207368493080139,0.9893906712532043
P1,frame_06,,21,LEFT_THUMB,0.6273256540298462,0.9095742702484131,0.06297996640205383,0.6132742762565613
P1,frame_06,,22,RIGHT_THUMB,0.6657339334487915,1.0055969953536987,-0.3692128360271454,0.9779967665672302
P1,frame_06,,23,LEFT_HIP,0.5418545007705688,0.9216740131378174,0.15548075735569,0.996908962726593
P1,frame_06,,24,RIGHT_HIP,0.513488233089447,0.9515626430511475,-0.15555834770202637,0.998027503490448
P1,frame_06,,25,LEFT_KNEE,0.6394493579864502,1.1115151643753052,0.3171056807041168,0.2185376137495041
P1,frame_06,,26,RIGHT_KNEE,0.6394791007041931,1.1303620338439941,-0.08217167854309082,0.884146511554718
P1,frame_06,,27,LEFT_ANKLE,0.614067018032074,1.4140088558197021,0.4864436984062195,0.13553166389465332
P1,frame_06,,28,RIGHT_ANKLE,0.5815486311912537,1.4355677366256714,0.17076361179351807,0.5922707915306091
P1,frame_06,,29,LEFT_HEEL,0.601151704788208,1.4645559787750244,0.49946919083595276,0.25135549902915955
P1,frame_06,,30,RIGHT_HEEL,0.555540919303894,1.4878661632537842,0.19693610072135925,0.46649155020713806
P1,frame_06,,31,LEFT_FOOT_INDEX,0.6391212940216064,1.4782910346984863,0.4627230763435364,0.1412251889705658
P1,frame_06,,32,RIGHT_FOOT_INDEX,0.6351379752159119,1.492607593536377,0.1701519936323166,0.37022027373313904
P1,frame_07,,0,NOSE,0.5595147609710693,0.31743866205215454,-0.1700073778629303,0.9987887740135193
P1,frame_07,,1,LEFT_EYE_INNER,0.5481138825416565,0.27972936630249023,-0.1527162790298462,0.9958645105361938
P1,frame_07,,2,LEFT_EYE,0.5451822280883789,0.2785179018974304,-0.15302874147891998,0.997277557849884
P1,frame_07,,3,LEFT_EYE_OUTER,0.5420272350311279,0.277471661567688,-0.15311415493488312,0.9975122213363647
P1,frame_07,,4,RIGHT_EYE_INNER,0.5463982224464417,0.28000015020370483,-0.2081063985824585,0.9973924160003662
P1,frame_07,,5,RIGHT_EYE,0.5429953336715698,0.27973729372024536,-0.20845124125480652,0.9985120892524719
P1,frame_07,,6,RIGHT_EYE_OUTER,0.5386593341827393,0.2799937129020691,-0.20866267383098602,0.9982839226722717
P1,frame_07,,7,LEFT_EAR,0.5124919414520264,0.29499852657318115,-0.058414239436388016,0.9995119571685791
P1,frame_07,,8,RIGHT_EAR,0.5109999179840088,0.2991504669189453,-0.3094015419483185,0.9990895986557007
P1,frame_07,,9,MOUTH_LEFT,0.5514971017837524,0.353870153427124,-0.12675824761390686,0.9988200068473816
P1,frame_07,,10,MOUTH_RIGHT,0.5489901900291443,0.35556238889694214,-0.2015502154827118,0.9992473125457764
P1,frame_07,,11,LEFT_SHOULDER,0.504361629486084,0.5049173831939697,0.09055593609809875,0.9999626874923706
P1,frame_07,,12,RIGHT_SHOULDER,0.4782749116420746,0.5320302844047546,-0.4092407822608948,0.9999250173568726
P1,frame_07,,13,LEFT_ELBOW,0.541746199131012,0.7621062397956848,0.14491388201713562,0.6272470951080322
P1,frame_07,,14,RIGHT_ELBOW,0.5366858243942261,0.8419913649559021,-0.44640102982521057,0.9973871111869812
P1,frame_07,,15,LEFT_WRIST,0.6154063940048218,0.8928289413452148,0.02868374064564705,0.32065653800964355
P1,frame_07,,16,RIGHT_WRIST,0.6436070799827576,0.9896923303604126,-0.38372698426246643,0.9805723428726196
P1,frame_07,,17,LEFT_PINKY,0.6295743584632874,0.9323006272315979,0.016519511118531227,0.35506150126457214
P1,frame_07,,18,RIGHT_PINKY,0.6583641171455383,1.0313963890075684,-0.444842666387558,0.9650717377662659
P1,frame_07,,19,LEFT_INDEX,0.6377835273742676,0.9311432838439941,-0.038995347917079926,0.3818572759628296
P1,frame_07,,20,RIGHT_INDEX,0.6687269806861877,1.0266432762145996,-0.43040958046913147,0.9680633544921875
P1,frame_07,,21,LEFT_THUMB,0.6328182220458984,0.918687105178833,0.002234633080661297,0.41993969678878784
P1,frame_07,,22,RIGHT_THUMB,0.6638005375862122,1.0020933151245117,-0.37833333015441895,0.9396579265594482
P1,frame_07,,23,LEFT_HIP,0.5373340249061584,0.9215047955513,0.16613849997520447,0.9975398778915405
P1,frame_07,,24,RIGHT_HIP,0.512363612651825,0.953368067741394,-0.16619068384170532,0.9984422326087952
P1,frame_07,,25,LEFT_KNEE,0.6434162855148315,1.0342795848846436,0.3558903932571411,0.190739244222641
P1,frame_07,,26,RIGHT_KNEE,0.6483566164970398,1.1120507717132568,-0.10046660900115967,0.9207805395126343
P1,frame_07,,27,LEFT_ANKLE,0.6217308044433594,1.4085228443145752,0.5393952131271362,0.15226487815380096
P1,frame_07,,28,RIGHT_ANKLE,0.5892801880836487,1.423873782157898,0.16396619379520416,0.6645911931991577
P1,frame_07,,29,LEFT_HEEL,0.6100555062294006,1.460503101348877,0.5532938838005066,0.2665726840496063
P1,frame_07,,30,RIGHT_HEEL,0.5633925199508667,1.4719783067703247,0.19138377904891968,0.49907973408699036
P1,frame_07,,31,LEFT_FOOT_INDEX,0.6485052704811096,1.4707417488098145,0.5113196969032288,0.14734821021556854
P1,frame_07,,32,RIGHT_FOOT_INDEX,0.6425784230232239,1.4913909435272217,0.16150419414043427,0.4176786243915558
P1,frame_08,,0,NOSE,0.5599556565284729,0.31276804208755493,-0.17915579676628113,0.997822642326355
P1,frame_08,,1,LEFT_EYE_INNER,0.5469639301300049,0.27464544773101807,-0.16127519309520721,0.9915347695350647
P1,frame_08,,2,LEFT_EYE,0.5444234013557434,0.2737000584602356,-0.16160887479782104,0.9949032068252563
P1,frame_08,,3,LEFT_EYE_OUTER,0.5415077209472656,0.27314794063568115,-0.16168245673179626,0.9946040511131287
P1,frame_08,,4,RIGHT_EYE_INNER,0.5452467799186707,0.27614134550094604,-0.21924559772014618,0.99483323097229
P1,frame_08,,5,RIGHT_EYE,0.5418112277984619,0.27695900201797485,-0.21964013576507568,0.9976014494895935
P1,frame_08,,6,RIGHT_EYE_OUTER,0.5370342135429382,0.27860409021377563,-0.2198992669582367,0.9971204996109009
