id,timestamp,participant_id,view_angle,pose_grade,auto_grade,neck_angle,spine_angle,shoulder_asymmetry,pelvic_tilt,total_score,analysis_results,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y,landmark_21_x,landmark_21_y,landmark_22_x,landmark_22_y,landmark_23_x,landmark_23_y,landmark_24_x,landmark_24_y,landmark_25_x,landmark_25_y,landmark_26_x,landmark_26_y,landmark_27_x,landmark_27_y,landmark_28_x,landmark_28_y,landmark_29_x,landmark_29_y,landmark_30_x,landmark_30_y,landmark_31_x,landmark_31_y,landmark_32_x,landmark_32_y,name,seq
,2025-07-07T14:22:27.313011,P2,,,,,,,,,,0.5638788342475891,0.3351033329963684,0.5573059916496277,0.2928420305252075,0.5592098832130432,0.2904367446899414,0.5612779855728149,0.28808891773223877,0.5479795336723328,0.2952226400375366,0.5416479706764221,0.29588496685028076,0.5345091819763184,0.2974741458892822,0.5304031372070312,0.30634498596191406,0.499864399433136,0.3122638463973999,0.5611523985862732,0.37158235907554626,0.546859085559845,0.37808340787887573,0.5190256237983704,0.5101169943809509,0.4576708674430847,0.5683343410491943,0.5382943153381348,0.7222069501876831,0.4809902608394623,0.908355712890625,0.6100295782089233,0.8257125616073608,0.6210601329803467,1.0021454095840454,0.6368867754936218,0.8691958785057068,0.6572356224060059,1.0272506475448608,0.6451159119606018,0.8665966391563416,0.6662126779556274,0.9979085922241211,0.6340488195419312,0.8615573644638062,0.6517686247825623,0.9815217852592468,0.5290266871452332,0.9584484696388245,0.48922887444496155,1.0036864280700684,0.6306835412979126,1.2108792066574097,0.6635186672210693,1.158718228340149,0.5933166146278381,1.5358797311782837,0.5967053771018982,1.5168825387954712,0.5759149789810181,1.5952887535095215,0.5639858841896057,1.5797804594039917,0.6244629621505737,1.602967619895935,0.6644920706748962,1.5892413854599,frame_01,
,2025-07-07T14:22:27.409830,P2,,,,,,,,,,0.5663865804672241,0.3271140456199646,0.557361364364624,0.2916114330291748,0.55689936876297,0.29119014739990234,0.5567095279693604,0.2903980612754822,0.5525083541870117,0.29326677322387695,0.5477672815322876,0.29435986280441284,0.5421139597892761,0.29594188928604126,0.5167903304100037,0.3085339069366455,0.5084933042526245,0.30974632501602173,0.5613217949867249,0.37097930908203125,0.5515971183776855,0.37545883655548096,0.5192827582359314,0.5167737007141113,0.4597017765045166,0.5608501434326172,0.5334916114807129,0.7345450520515442,0.5003228783607483,0.8862462639808655,0.5960181355476379,0.8518785834312439,0.6170003414154053,0.9999188780784607,0.6200423836708069,0.8759886622428894,0.641850471496582,1.0346300601959229,0.6248064637184143,0.8691578507423401,0.6578404903411865,1.0132145881652832,0.6158173680305481,0.8660860061645508,0.6489794254302979,1.0004366636276245,0.5402674078941345,0.9348970055580139,0.4926908016204834,0.9867240786552429,0.636964738368988,1.1736328601837158,0.6256775856018066,1.1970314979553223,0.5885770916938782,1.4575824737548828,0.5486375093460083,1.5617460012435913,0.5735803842544556,1.5009887218475342,0.5198812484741211,1.6183764934539795,0.6039062738418579,1.5357152223587036,0.6019542217254639,1.6449967622756958,frame_02,
,2025-07-07T14:22:27.500631,P2,,,,,,,,,,0.5652364492416382,0.3353889584541321,0.5547487139701843,0.29765212535858154,0.5528901219367981,0.2966579794883728,0.5509381294250488,0.29558825492858887,0.5518851280212402,0.2979528307914734,0.5484589338302612,0.2983124256134033,0.5436609983444214,0.29899919033050537,0.5163308382034302,0.3086543679237366,0.5121839046478271,0.3105405569076538,0.5535434484481812,0.37662824988365173,0.5491427183151245,0.37758252024650574,0.5068604946136475,0.5120365619659424,0.4676458239555359,0.5476909875869751,0.5285655856132507,0.7407084703445435,0.5121174454689026,0.8637593388557434,0.5913823246955872,0.8595634698867798,0.6395191550254822,0.9892284870147705,0.6119216680526733,0.8879905939102173,0.6632508039474487,1.024910569190979,0.6155024766921997,0.8795854449272156,0.6771804690361023,1.0094242095947266,0.6094494462013245,0.8750759363174438,0.6681821346282959,0.9968506097793579,0.5271019339561462,0.9400149583816528,0.4951903223991394,0.9858366847038269,0.6070343255996704,1.1486903429031372,0.6456513404846191,1.1454765796661377,0.5692153573036194,1.4582796096801758,0.5563676357269287,1.5159714221954346,0.5549805164337158,1.50838303565979,0.5242989659309387,1.5718828439712524,0.593125581741333,1.5353052616119385,0.6045264005661011,1.6105241775512695,frame_03,
,2025-07-07T14:22:27.596731,P2,,,,,,,,,,0.5638443827629089,0.3272050619125366,0.5539249181747437,0.2879508137702942,0.5505111217498779,0.28669607639312744,0.5471731424331665,0.2855692505836487,0.551849901676178,0.28854185342788696,0.54771888256073,0.28830111026763916,0.5432718396186829,0.28818613290786743,0.5135387778282166,0.29755938053131104,0.511621356010437,0.29938286542892456,0.551923394203186,0.3672615885734558,0.5500932931900024,0.3673703074455261,0.5075882077217102,0.5128172039985657,0.4707687795162201,0.5400349497795105,0.5405853986740112,0.7563679814338684,0.5324012637138367,0.8525795936584473,0.6245594024658203,0.8800544142723083,0.6524351835250854,0.9539364576339722,0.6411170959472656,0.9242970943450928,0.67518550157547,1.0003021955490112,0.6532648205757141,0.9231400489807129,0.6841483116149902,0.983518660068512,0.6438031196594238,0.9058080911636353,0.6756693720817566,0.9672555923461914,0.5387192368507385,0.9456977248191833,0.5046588778495789,0.9852917790412903,0.6436792612075806,1.108506441116333,0.6590782403945923,1.1341346502304077,0.596950888633728,1.4218254089355469,0.5813174247741699,1.507359504699707,0.5804820656776428,1.470674753189087,0.5499017238616943,1.569896936416626,0.6180911660194397,1.5018190145492554,0.6379424333572388,1.5869433879852295,frame_04,
,2025-07-07T14:22:27.691153,P2,,,,,,,,,,0.5639950037002563,0.32831817865371704,0.5544803738594055,0.2899496555328369,0.551166832447052,0.2882607579231262,0.5478907823562622,0.2866031527519226,0.552198588848114,0.2909679412841797,0.547987163066864,0.2909926772117615,0.5438055992126465,0.2910986542701721,0.5150877237319946,0.29995304346084595,0.5131624341011047,0.3031350374221802,0.5526090860366821,0.36737197637557983,0.5496869087219238,0.3678871691226959,0.5062040090560913,0.5094262361526489,0.47374239563941956,0.541471004486084,0.540494441986084,0.765954315662384,0.5335016250610352,0.8515657186508179,0.6195876598358154,0.90605229139328,0.6418061852455139,0.9903532266616821,0.641716480255127,0.9539957046508789,0.6584730744361877,1.0332258939743042,0.6489645838737488,0.949772834777832,0.6700378656387329,1.024775505065918,0.6401156783103943,0.9372431635856628,0.6642953157424927,1.00619375705719,0.5378522276878357,0.9431148767471313,0.508911669254303,0.9804021120071411,0.6411652565002441,1.1254971027374268,0.6484890580177307,1.1370644569396973,0.6058892011642456,1.433472990989685,0.5781999230384827,1.5059542655944824,0.590384840965271,1.4848957061767578,0.5486869215965271,1.5630180835723877,0.6361768245697021,1.505213737487793,0.6366365551948547,1.5950011014938354,frame_05,
,2025-07-07T14:22:27.778986,P2,,,,,,,,,,0.5587041974067688,0.3225587010383606,0.5503838062286377,0.2849695682525635,0.5480400323867798,0.283541202545166,0.5455321669578552,0.28192800283432007,0.5473880171775818,0.28649264574050903,0.5434252023696899,0.2873836159706116,0.5394785404205322,0.2880421280860901,0.5134763121604919,0.29668766260147095,0.5109474062919617,0.30291295051574707,0.5513477921485901,0.36027395725250244,0.5472353100776672,0.3616006076335907,0.504496157169342,0.5099226236343384,0.4795622229576111,0.5367299318313599,0.539888322353363,0.7676613926887512,0.5342680811882019,0.8436822891235352,0.6128771901130676,0.8845749497413635,0.641934871673584,0.9887028336524963,0.6288353204727173,0.9199205040931702,0.6620520353317261,1.0279017686843872,0.6352300643920898,0.9197337031364441,0.6718741059303284,1.0252400636672974,0.6273256540298462,0.9095742702484131,0.6657339334487915,1.0055969953536987,0.5418545007705688,0.9216740131378174,0.513488233089447,0.9515626430511475,0.6394493579864502,1.1115151643753052,0.6394791007041931,1.1303620338439941,0.614067018032074,1.4140088558197021,0.5815486311912537,1.4355677366256714,0.601151704788208,1.4645559787750244,0.555540919303894,1.4878661632537842,0.6391212940216064,1.4782910346984863,0.6351379752159119,1.492607593536377,frame_06,
,2025-07-07T14:22:27.872014,P2,,,,,,,,,,0.5595147609710693,0.31743866205215454,0.5481138825416565,0.27972936630249023,0.5451822280883789,0.2785179018974304,0.5420272350311279,0.277471661567688,0.5463982224464417,0.28000015020370483,0.5429953336715698,0.27973729372024536,0.5386593341827393,0.2799937129020691,0.5124919414520264,0.29499852657318115,0.5109999179840088,0.2991504669189453,0.5514971017837524,0.353870153427124,0.5489901900291443,0.35556238889694214,0.504361629486084,0.5049173831939697,0.4782749116420746,0.5320302844047546,0.541746199131012,0.7621062397956848,0.5366858243942261,0.8419913649559021,0.6154063940048218,0.8928289413452148,0.6436070799827576,0.9896923303604126,0.6295743584632874,0.9323006272315979,0.6583641171455383,1.0313963890075684,0.6377835273742676,0.9311432838439941,0.6687269806861877,1.0266432762145996,0.6328182220458984,0.918687105178833,0.6638005375862122,1.0020933151245117,0.5373340249061584,0.9215047955513,0.512363612651825,0.953368067741394,0.6434162855148315,1.0342795848846436,0.6483566164970398,1.1120507717132568,0.6217308044433594,1.4085228443145752,0.5892801880836487,1.423873782157898,0.6100555062294006,1.460503101348877,0.5633925199508667,1.4719783067703247,0.6485052704811096,1.4707417488098145,0.6425784230232239,1.4913909435272217,frame_07,
,2025-07-07T14:22:27.956566,P2,,,,,,,,,,0.5599556565284729,0.31276804208755493,0.5469639301300049,0.27464544773101807,0.5444234013557434,0.2737000584602356,0.5415077209472656,0.27314794063568115,0.5452467799186707,0.27614134550094604,0.5418112277984619,0.27695900201797485,0.5370342135429382,0.27860409021377563,0.5112831592559814,0.2969609498977661,0.509529173374176,0.30058038234710693,0.5531352162361145,0.3504464626312256,0.5495350360870361,0.35385626554489136,0.5081478953361511,0.5068761706352234,0.4793606698513031,0.5365918278694153,0.5376981496810913,0.7633101344108582,0.5349406599998474,0.8443892598152161,0.6134427189826965,0.885677695274353,0.6431683897972107,0.9853461980819702,0.6344144940376282,0.9258982539176941,0.6593869924545288,1.0236701965332031,0.6386781930923462,0.9215712547302246,0.670219898223877,1.0154892206192017,0.6321353912353516,0.9124316573143005,0.6658586859703064,0.9986142516136169,0.5374929308891296,0.9368458390235901,0.5102810263633728,0.9679543375968933,0.641577959060669,1.133017897605896,0.6339685320854187,1.1490707397460938,0.6129734516143799,1.4371196031570435,0.5750267505645752,1.4934229850769043,0.5986219644546509,1.489093542098999,0.5483803749084473,1.5486003160476685,0.6434910297393799,1.5037307739257812,0.6330867409706116,1.568026065826416,frame_08,
,2025-07-07T14:22:28.043798,P2,,,,,,,,,,0.5577182173728943,0.31491291522979736,0.5446316003799438,0.27792954444885254,0.5419860482215881,0.2770274877548218,0.5390357971191406,0.2762170433998108,0.542782187461853,0.2786529064178467,0.5392419099807739,0.2789403200149536,0.5346423387527466,0.2797398567199707,0.5094473958015442,0.2958744764328003,0.5082439184188843,0.2991335391998291,0.5503253936767578,0.34972870349884033,0.5472605228424072,0.3545528054237366,0.5047664046287537,0.5028685331344604,0.4797512888908386,0.5341439247131348,0.5376614928245544,0.76435387134552,0.5364603400230408,0.8444251418113708,0.6104639768600464,0.882603108882904,0.6474826335906982,0.9850289821624756,0.6307528018951416,0.9256522059440613,0.6615378856658936,1.0227411985397339,0.6359182596206665,0.919338583946228,0.6730778217315674,1.0143756866455078,0.631797730922699,0.9106757044792175,0.6690120100975037,0.9983772039413452,0.5418605804443359,0.93035888671875,0.5184404253959656,0.962033748626709,0.646156370639801,1.1257134675979614,0.6325984597206116,1.1476844549179077,0.6293721199035645,1.4312646389007568,0.5866950154304504,1.4768513441085815,0.6167487502098083,1.4818682670593262,0.56260085105896,1.5305606126785278,0.6610238552093506,1.5014166831970215,0.6460156440734863,1.54339599609375,frame_09,
,2025-07-07T14:22:28.128242,P2,,,,,,,,,,0.5550950169563293,0.3046226501464844,0.5411621928215027,0.2693788409233093,0.5381605625152588,0.26888835430145264,0.5347946286201477,0.26901715993881226,0.5401788949966431,0.2701933979988098,0.5369865298271179,0.2708565592765808,0.5327672958374023,0.2724682092666626,0.5062362551689148,0.29671764373779297,0.506341278553009,0.29883116483688354,0.5489680767059326,0.33960455656051636,0.5469626784324646,0.34351426362991333,0.5030229091644287,0.5023104548454285,0.48410168290138245,0.5388298034667969,0.5379174947738647,0.7618951797485352,0.5385190844535828,0.8431200385093689,0.606084942817688,0.8745404481887817,0.6461014151573181,0.9877908229827881,0.6292215585708618,0.9144605994224548,0.6625251770019531,1.0229170322418213,0.6333519220352173,0.907016932964325,0.6751495599746704,1.0144516229629517,0.6285008192062378,0.9003954529762268,0.6703740358352661,0.9974175095558167,0.5314668416976929,0.9245380759239197,0.5158770680427551,0.958266019821167,0.6297420263290405,1.154761552810669,0.6175212860107422,1.165926218032837,0.6124395132064819,1.4415737390518188,0.5795614719390869,1.4756369590759277,0.6012209057807922,1.4873467683792114,0.5581687688827515,1.5282714366912842,0.6385151743888855,1.509049654006958,0.6372002959251404,1.5318026542663574,frame_10,
